res_no,url_record
62,https://digitallibrary.un.org/record/280515?ln=en
63,https://digitallibrary.un.org/record/280516?ln=en
64,https://digitallibrary.un.org/record/280517?ln=en
65,https://digitallibrary.un.org/record/280518?ln=en
66,https://digitallibrary.un.org/record/280519?ln=en
67,https://digitallibrary.un.org/record/280520?ln=en
68,https://digitallibrary.un.org/record/280521?ln=en
69,https://digitallibrary.un.org/record/280522?ln=en
70,https://digitallibrary.un.org/record/280523?ln=en
71,https://digitallibrary.un.org/record/280524?ln=en
72,https://digitallibrary.un.org/record/280525?ln=en
73,https://digitallibrary.un.org/record/280526?ln=en
74,https://digitallibrary.un.org/record/280527?ln=en
75,https://digitallibrary.un.org/record/280528?ln=en
76,https://digitallibrary.un.org/record/280529?ln=en
77,https://digitallibrary.un.org/record/280530?ln=en
78,https://digitallibrary.un.org/record/280531?ln=en
79,https://digitallibrary.un.org/record/280532?ln=en
80,https://digitallibrary.un.org/record/280533?ln=en
81,https://digitallibrary.un.org/record/280534?ln=en
82,https://digitallibrary.un.org/record/280535?ln=en
83,https://digitallibrary.un.org/record/280536?ln=en
84,https://digitallibrary.un.org/record/280537?ln=en
85,https://digitallibrary.un.org/record/280538?ln=en
86,https://digitallibrary.un.org/record/280539?ln=en
87,https://digitallibrary.un.org/record/280540?ln=en
88,https://digitallibrary.un.org/record/280541?ln=en
89,https://digitallibrary.un.org/record/280542?ln=en
90,https://digitallibrary.un.org/record/280543?ln=en
91,https://digitallibrary.un.org/record/280544?ln=en
92,https://digitallibrary.un.org/record/280545?ln=en
93,https://digitallibrary.un.org/record/280546?ln=en
94,https://digitallibrary.un.org/record/280547?ln=en
95,https://digitallibrary.un.org/record/280548?ln=en
96,https://digitallibrary.un.org/record/280549?ln=en
97,https://digitallibrary.un.org/record/280551?ln=en
98,https://digitallibrary.un.org/record/280552?ln=en
99,https://digitallibrary.un.org/record/280553?ln=en
100,https://digitallibrary.un.org/record/280555?ln=en
101,https://digitallibrary.un.org/record/280556?ln=en
102,https://digitallibrary.un.org/record/280557?ln=en
103,https://digitallibrary.un.org/record/280558?ln=en
104,https://digitallibrary.un.org/record/280559?ln=en
105,https://digitallibrary.un.org/record/280560?ln=en
106,https://digitallibrary.un.org/record/280561?ln=en
107,https://digitallibrary.un.org/record/280562?ln=en
108,https://digitallibrary.un.org/record/280563?ln=en
109,https://digitallibrary.un.org/record/280564?ln=en
110,https://digitallibrary.un.org/record/280565?ln=en
111,https://digitallibrary.un.org/record/280567?ln=en
112,https://digitallibrary.un.org/record/280568?ln=en
113,https://digitallibrary.un.org/record/280569?ln=en
114,https://digitallibrary.un.org/record/280570?ln=en
115,https://digitallibrary.un.org/record/280571?ln=en
116,https://digitallibrary.un.org/record/280572?ln=en
117,https://digitallibrary.un.org/record/280573?ln=en
118,https://digitallibrary.un.org/record/280574?ln=en
119,https://digitallibrary.un.org/record/280575?ln=en
120,https://digitallibrary.un.org/record/280576?ln=en
121,https://digitallibrary.un.org/record/280577?ln=en
122,https://digitallibrary.un.org/record/280578?ln=en
123,https://digitallibrary.un.org/record/280579?ln=en
124,https://digitallibrary.un.org/record/280580?ln=en
125,https://digitallibrary.un.org/record/280581?ln=en
126,https://digitallibrary.un.org/record/280582?ln=en
127,https://digitallibrary.un.org/record/280583?ln=en
128,https://digitallibrary.un.org/record/280584?ln=en
129,https://digitallibrary.un.org/record/280585?ln=en
130,https://digitallibrary.un.org/record/280586?ln=en
